input_text,target_text
"Day: Saturday, Time: 06:00 - 09:00, Score: 82
Hourly: 01(73), 01(66), 02(61), 02(71), 03(72), 03(75), 04(88), 04(58), 05(71), 05(75), 06(100), 06(100), 07(60), 07(72), 08(77), 08(83), 09(87), 09(73), 10(80), 10(70), 11(78), 11(70), 12(76), 12(53), 13(74), 13(61), 14(72), 14(62), 15(71), 15(78), 16(85), 16(54), 17(69), 17(62), 18(64), 18(74), 19(78), 19(48), 20(66), 20(49), 21(69), 21(43), 22(64), 22(36), 23(44), 23(64)
Daily Avg: 69.0, Peak: 06(100)","The 06:00 - 09:00 slot on Saturday delivers 82/100 engagement, reaching users during breakfast-time scrolling.
Traceback:
- Peak: 06:00 (100), +45% vs daily avg (69.0)
- vs Late Morning 09:00 - 12:00 (avg 76.3): +7% improvement
- vs Early Morning 03:00 - 06:00 (avg 73.2): +12% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 69.8): +17% improvement"
"Day: Sunday, Time: 15:00 - 18:00, Score: 74
Hourly: 01(38), 01(55), 02(62), 02(19), 03(67), 03(30), 04(55), 05(79), 05(40), 06(75), 06(44), 07(78), 07(55), 08(86), 08(59), 09(57), 09(72), 10(61), 10(86), 11(86), 11(61), 12(82), 12(46), 13(85), 13(59), 14(79), 14(61), 15(80), 15(58), 16(88), 16(65), 17(95), 17(59), 18(59), 18(67), 19(64), 19(69), 20(49), 20(64), 21(61), 21(54), 22(57), 22(57), 23(40), 23(62)
Daily Avg: 62.8, Peak: 17(95)","Sunday late afternoon captures users during afternoon break scrolling, with a commanding 74/100 engagement score.
Traceback:
- Peak: 17:00 (95), +51% vs daily avg (62.8)
- vs Late Morning 09:00 - 12:00 (avg 70.5): +5% improvement
- vs Afternoon 12:00 - 15:00 (avg 68.7): +8% improvement
- vs Morning 06:00 - 09:00 (avg 66.2): +12% improvement"
"Day: Monday, Time: 15:00 - 18:00, Score: 72
Hourly: 01(44), 01(36), 02(34), 02(64), 03(60), 04(37), 04(98), 05(55), 05(66), 06(76), 06(44), 07(44), 07(93), 08(53), 08(79), 09(71), 09(65), 10(70), 10(71), 11(57), 11(88), 12(54), 12(57), 12(78), 13(66), 13(55), 13(83), 14(63), 14(84), 14(66), 15(71), 15(59), 15(87), 16(70), 16(98), 16(61), 17(77), 17(64), 17(60), 18(94), 18(62), 18(56), 19(59), 19(56), 19(89), 20(51), 20(46), 20(73), 21(51), 21(57), 21(63), 22(47), 22(68), 22(46), 23(48), 23(52), 23(58)
Daily Avg: 63.8, Peak: 16(98)","Monday's late afternoon window (15:00 - 18:00) shows strong performance with 72/100, capturing audiences during end-of-workday checks.
Traceback:
- Peak: 16:00 (98), +54% vs daily avg (63.8)
- vs Late Morning 09:00 - 12:00 (avg 70.3): +2% improvement
- vs Afternoon 12:00 - 15:00 (avg 67.3): +7% improvement
- vs Evening 18:00 - 21:00 (avg 65.1): +10% improvement"
"Day: Tuesday, Time: 15:00 - 18:00, Score: 71
Hourly: 01(57), 01(37), 01(68), 02(55), 02(67), 02(71), 03(55), 03(43), 03(81), 04(59), 04(89), 04(68), 05(61), 05(88), 05(61), 06(85), 06(75), 06(58), 07(67), 07(56), 07(70), 08(71), 08(62), 08(65), 09(65), 09(69), 09(76), 10(69), 10(80), 10(72), 11(74), 11(67), 11(62), 12(67), 12(56), 12(62), 13(66), 13(64), 13(59), 14(60), 14(74), 14(69), 15(72), 15(58), 15(66), 16(80), 16(84), 16(72), 17(73), 17(60), 17(72), 18(73), 18(66), 18(58), 19(62), 19(57), 19(51), 20(56), 20(56), 20(52), 21(67), 21(52), 21(49), 22(65), 22(57), 22(43), 23(43), 23(50), 23(48)
Daily Avg: 64.1, Peak: 16(84)","Tuesday's late afternoon window (15:00 - 18:00) shows strong performance with 71/100, capturing audiences during post-lunch browsing.
Traceback:
- Peak: 16:00 (84), +31% vs daily avg (64.1)
- vs Late Morning 09:00 - 12:00 (avg 70.4): +1% improvement
- vs Morning 06:00 - 09:00 (avg 67.7): +5% improvement
- vs Early Morning 03:00 - 06:00 (avg 67.2): +5% improvement"
"Day: Wednesday, Time: 06:00 - 09:00, Score: 74
Hourly: 01(65), 01(56), 01(53), 02(58), 02(53), 02(48), 03(51), 03(51), 03(64), 04(39), 04(47), 04(39), 05(64), 05(53), 05(61), 06(61), 06(67), 06(72), 07(68), 07(100), 07(92), 08(64), 08(70), 08(68), 09(52), 09(68), 09(77), 10(63), 10(74), 10(72), 11(56), 11(73), 11(62), 12(71), 12(65), 12(60), 13(72), 13(72), 13(60), 14(64), 14(70), 14(54), 15(68), 15(67), 15(71), 16(61), 16(79), 16(70), 17(71), 17(60), 17(54), 18(62), 18(73), 18(65), 19(59), 19(50), 19(54), 20(52), 20(52), 20(47), 21(56), 21(47), 21(47), 22(68), 22(57), 22(58), 23(48), 23(39), 23(56)
Daily Avg: 61.4, Peak: 07(100)","The 06:00 - 09:00 slot on Wednesday delivers 74/100 engagement, reaching users during morning commute browsing.
Traceback:
- Peak: 07:00 (100), +63% vs daily avg (61.4)
- vs Late Afternoon 15:00 - 18:00 (avg 66.8): +10% improvement
- vs Late Morning 09:00 - 12:00 (avg 66.3): +11% improvement
- vs Afternoon 12:00 - 15:00 (avg 65.3): +13% improvement"
"Day: Monday, Time: 21:00 - 00:00, Score: 44
Hourly: 08(31), 12(19), 13(20), 15(30), 16(25), 17(46), 17(25), 18(24), 19(41), 19(17), 21(20), 22(52), 22(21), 23(81)
Daily Avg: 32.3, Peak: 23(81)","The 21:00 - 00:00 slot on Monday delivers 44/100 engagement, reaching users during pre-sleep content consumption.
Traceback:
- Peak: 23:00 (81), +151% vs daily avg (32.3)
- vs Late Afternoon 15:00 - 18:00 (avg 31.5): +38% improvement
- vs Morning 06:00 - 09:00 (avg 31.0): +40% improvement
- vs Evening 18:00 - 21:00 (avg 27.3): +59% improvement"
"Day: Tuesday, Time: 03:00 - 06:00, Score: 100
Hourly: 04(100), 09(21), 11(46), 11(20), 14(22), 15(24), 15(46), 16(78), 16(68), 18(19), 18(63), 19(59), 20(51), 21(16), 21(47), 21(69), 22(76), 22(52), 22(29)
Daily Avg: 47.7, Peak: 04(100)","Tuesday's early morning window (03:00 - 06:00) shows strong performance with 100/100, capturing audiences during early riser phone checks.
Traceback:
- Peak: 04:00 (100), +110% vs daily avg (47.7)
- vs Late Afternoon 15:00 - 18:00 (avg 54.0): +85% improvement
- vs Night 21:00 - 00:00 (avg 48.2): +107% improvement
- vs Evening 18:00 - 21:00 (avg 48.0): +108% improvement"
"Day: Wednesday, Time: 09:00 - 12:00, Score: 72
Hourly: 10(45), 10(100), 12(47), 12(47), 13(68), 13(22), 14(53), 14(20), 14(55), 15(46), 17(33), 18(23), 18(52), 20(50), 21(55), 21(20), 21(63), 21(44), 22(91), 23(29)
Daily Avg: 48.2, Peak: 10(100)","The 09:00 - 12:00 slot on Wednesday delivers 72/100 engagement, reaching users during mid-morning work breaks.
Traceback:
- Peak: 10:00 (100), +107% vs daily avg (48.2)
- vs Night 21:00 - 00:00 (avg 50.3): +44% improvement
- vs Afternoon 12:00 - 15:00 (avg 44.6): +63% improvement
- vs Evening 18:00 - 21:00 (avg 41.7): +74% improvement"
"Day: Thursday, Time: 09:00 - 12:00, Score: 57
Hourly: 09(60), 09(74), 10(73), 10(20), 12(69), 13(73), 13(25), 14(69), 14(52), 14(18), 15(100), 15(17), 16(35), 17(25), 18(22), 19(42), 19(18), 19(51), 20(48), 20(67), 20(15), 21(52), 22(34)
Daily Avg: 46.0, Peak: 09(74)","Thursday late morning captures users during pre-lunch browsing, with a commanding 57/100 engagement score.
Traceback:
- Peak: 09:00 (74), +61% vs daily avg (46.0)
- vs Afternoon 12:00 - 15:00 (avg 51.0): +11% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 44.2): +29% improvement
- vs Night 21:00 - 00:00 (avg 43.0): +32% improvement"
"Day: Friday, Time: 18:00 - 21:00, Score: 68
Hourly: 09(36), 09(19), 10(17), 11(55), 11(29), 12(38), 13(30), 14(71), 14(50), 16(32), 17(61), 18(61), 18(100), 19(44), 21(50), 23(31)
Daily Avg: 45.2, Peak: 18(100)","The 18:00 - 21:00 slot on Friday delivers 68/100 engagement, reaching users during post-dinner leisure time.
Traceback:
- Peak: 18:00 (100), +121% vs daily avg (45.2)
- vs Afternoon 12:00 - 15:00 (avg 47.2): +45% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 46.5): +47% improvement
- vs Night 21:00 - 00:00 (avg 40.5): +69% improvement"
"Day: Saturday, Time: 15:00 - 18:00, Score: 56
Hourly: 10(53), 13(53), 14(20), 15(59), 16(24), 17(85), 19(20), 20(19)
Daily Avg: 41.6, Peak: 17(85)","Saturday's late afternoon window (15:00 - 18:00) shows strong performance with 56/100, capturing audiences during end-of-workday checks.
Traceback:
- Peak: 17:00 (85), +104% vs daily avg (41.6)
- vs Late Morning 09:00 - 12:00 (avg 53.0): +6% improvement
- vs Afternoon 12:00 - 15:00 (avg 36.5): +53% improvement
- vs Evening 18:00 - 21:00 (avg 19.5): +187% improvement"
"Day: Sunday, Time: 18:00 - 21:00, Score: 31
Hourly: 10(24), 13(23), 17(21), 18(27), 19(21), 20(45), 22(19)
Daily Avg: 25.7, Peak: 20(45)","The 18:00 - 21:00 slot on Sunday delivers 31/100 engagement, reaching users during peak leisure engagement.
Traceback:
- Peak: 20:00 (45), +75% vs daily avg (25.7)
- vs Late Morning 09:00 - 12:00 (avg 24.0): +29% improvement
- vs Afternoon 12:00 - 15:00 (avg 23.0): +35% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 21.0): +48% improvement"
"Day: Monday, Time: 09:00 - 12:00, Score: 72
Hourly: 01(39), 01(27), 02(39), 02(33), 03(49), 03(33), 04(64), 04(44), 05(63), 05(53), 06(63), 06(60), 07(68), 07(56), 08(70), 08(65), 09(72), 09(68), 10(69), 10(75), 11(71), 11(72), 11(76), 12(66), 12(59), 12(77), 13(64), 13(63), 13(71), 14(67), 14(69), 14(59), 15(61), 15(68), 15(71), 16(71), 16(71), 16(65), 17(64), 17(69), 17(59), 18(66), 18(52), 18(59), 19(51), 19(60), 19(53), 20(54), 20(43), 20(49), 21(43), 21(37), 21(43), 22(33), 22(38), 22(42), 22(32), 23(38), 23(30), 23(30), 23(34)
Daily Avg: 55.9, Peak: 11(76)","Monday late morning captures users during pre-lunch browsing, with a commanding 72/100 engagement score.
Traceback:
- Peak: 11:00 (76), +36% vs daily avg (55.9)
- vs Late Afternoon 15:00 - 18:00 (avg 66.6): +8% improvement
- vs Afternoon 12:00 - 15:00 (avg 66.1): +9% improvement
- vs Morning 06:00 - 09:00 (avg 63.7): +13% improvement"
"Day: Tuesday, Time: 09:00 - 12:00, Score: 68
Hourly: 01(34), 01(25), 01(34), 01(22), 02(32), 02(28), 02(41), 02(30), 03(29), 03(34), 03(36), 03(31), 04(39), 04(45), 04(40), 04(39), 05(46), 05(51), 05(57), 05(47), 06(48), 06(47), 06(49), 06(52), 07(47), 07(50), 07(58), 07(60), 08(56), 08(61), 08(52), 08(76), 09(76), 09(64), 09(59), 09(58), 10(63), 10(63), 10(68), 10(81), 11(66), 11(64), 11(85), 11(66), 12(59), 12(71), 12(56), 12(67), 13(57), 13(62), 13(70), 13(59), 14(61), 14(64), 14(68), 14(57), 15(73), 15(74), 15(61), 15(59), 16(64), 16(61), 16(67), 16(67), 17(72), 17(62), 17(57), 17(62), 18(67), 18(57), 18(58), 18(64), 19(57), 19(52), 19(54), 19(58), 20(51), 20(43), 20(42), 20(52), 21(42), 21(39), 21(45), 21(40), 22(39), 22(39), 22(40), 22(36), 23(33), 23(37), 23(33), 23(29)
Daily Avg: 52.7, Peak: 11(85)","The 09:00 - 12:00 slot on Tuesday delivers 68/100 engagement, reaching users during pre-lunch browsing.
Traceback:
- Peak: 11:00 (85), +61% vs daily avg (52.7)
- vs Late Afternoon 15:00 - 18:00 (avg 64.9): +4% improvement
- vs Afternoon 12:00 - 15:00 (avg 62.6): +8% improvement
- vs Morning 06:00 - 09:00 (avg 54.7): +24% improvement"
"Day: Wednesday, Time: 09:00 - 12:00, Score: 71
Hourly: 01(30), 01(32), 01(30), 01(28), 02(31), 02(35), 02(27), 02(26), 03(41), 03(30), 03(28), 03(32), 04(49), 04(41), 04(40), 04(41), 05(50), 05(50), 05(54), 05(44), 06(52), 06(53), 06(50), 06(63), 07(60), 07(59), 07(60), 07(49), 08(59), 08(68), 08(66), 08(63), 09(72), 09(65), 09(63), 09(63), 10(74), 10(74), 10(65), 10(67), 11(80), 11(74), 11(74), 11(77), 12(64), 12(67), 12(71), 12(67), 13(68), 13(63), 13(66), 13(69), 14(67), 14(69), 14(61), 14(67), 15(72), 15(70), 15(64), 15(69), 16(68), 16(69), 16(70), 16(71), 17(67), 17(62), 17(65), 17(65), 18(65), 18(70), 18(64), 18(66), 19(59), 19(52), 19(63), 19(59), 20(53), 20(55), 20(49), 20(50), 21(45), 21(43), 21(43), 21(45), 22(42), 22(38), 22(45), 22(39), 23(34), 23(38), 23(40), 23(36)
Daily Avg: 55.4, Peak: 11(80)","Wednesday's late morning window (09:00 - 12:00) shows strong performance with 71/100, capturing audiences during mid-morning work breaks.
Traceback:
- Peak: 11:00 (80), +44% vs daily avg (55.4)
- vs Late Afternoon 15:00 - 18:00 (avg 67.7): +4% improvement
- vs Afternoon 12:00 - 15:00 (avg 66.6): +6% improvement
- vs Evening 18:00 - 21:00 (avg 58.8): +20% improvement"
"Day: Thursday, Time: 09:00 - 12:00, Score: 80
Hourly: 01(39), 01(35), 01(35), 01(37), 02(33), 02(35), 02(30), 02(29), 03(41), 03(40), 03(32), 03(37), 04(57), 04(62), 04(41), 04(53), 05(77), 05(72), 05(58), 05(52), 06(61), 06(85), 06(80), 06(52), 07(82), 07(59), 07(58), 07(94), 08(97), 08(65), 08(85), 08(63), 09(100), 09(82), 09(70), 09(64), 10(68), 10(100), 10(85), 10(71), 11(75), 11(84), 11(74), 11(92), 12(69), 12(65), 12(92), 12(85), 13(62), 13(84), 13(78), 13(63), 14(63), 14(67), 14(82), 14(74), 15(72), 15(67), 15(82), 15(77), 16(79), 16(70), 16(81), 16(66), 17(69), 17(72), 17(81), 17(65), 18(73), 18(63), 18(60), 18(64), 19(66), 19(61), 19(57), 19(64), 20(49), 20(51), 20(53), 20(56), 21(44), 21(44), 21(47), 21(49), 22(46), 22(40), 22(44), 22(42), 23(37), 23(36), 23(34), 23(35)
Daily Avg: 62.2, Peak: 09(100)","Thursday's late morning window (09:00 - 12:00) shows strong performance with 80/100, capturing audiences during pre-lunch browsing.
Traceback:
- Peak: 09:00 (100), +61% vs daily avg (62.2)
- vs Afternoon 12:00 - 15:00 (avg 73.7): +9% improvement
- vs Morning 06:00 - 09:00 (avg 73.4): +10% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 73.4): +10% improvement"
"Day: Friday, Time: 06:00 - 09:00, Score: 86
Hourly: 01(41), 01(35), 01(38), 01(31), 02(33), 02(42), 02(42), 02(36), 03(46), 03(43), 03(50), 03(48), 04(70), 04(78), 04(77), 04(59), 05(97), 05(91), 05(74), 05(95), 06(100), 06(92), 06(76), 06(91), 07(86), 07(87), 07(70), 07(91), 08(99), 08(74), 08(81), 08(88), 09(86), 09(78), 09(75), 09(85), 10(82), 10(76), 10(82), 10(88), 11(86), 11(83), 11(89), 11(100), 12(84), 12(85), 12(87), 12(98), 13(76), 13(88), 13(75), 13(74), 14(74), 14(89), 14(76), 14(70), 15(97), 15(77), 15(78), 15(79), 16(80), 16(100), 16(76), 17(96), 17(69), 17(65), 18(66), 18(87), 18(59), 19(73), 19(58), 20(69), 20(47), 21(59), 21(42), 22(50), 22(37), 23(41), 23(34)
Daily Avg: 72.0, Peak: 06(100)","Friday's morning window (06:00 - 09:00) shows strong performance with 86/100, capturing audiences during early work breaks.
Traceback:
- Peak: 06:00 (100), +39% vs daily avg (72.0)
- vs Late Morning 09:00 - 12:00 (avg 84.2): +2% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 81.7): +6% improvement
- vs Afternoon 12:00 - 15:00 (avg 81.3): +6% improvement"
"Day: Saturday, Time: 09:00 - 12:00, Score: 81
Hourly: 01(30), 01(44), 02(31), 02(42), 03(34), 03(41), 04(50), 04(59), 05(52), 05(74), 06(55), 06(81), 07(56), 07(85), 08(59), 08(95), 09(89), 09(68), 10(96), 10(63), 11(96), 11(76), 12(93), 12(66), 13(89), 13(66), 14(88), 14(61), 15(65), 15(79), 16(81), 16(64), 17(79), 17(62), 18(55), 18(78), 19(72), 19(57), 20(57), 20(46), 21(49), 21(37), 22(44), 22(32), 23(31), 23(40)
Daily Avg: 62.3, Peak: 10(96)","Saturday's late morning window (09:00 - 12:00) shows strong performance with 81/100, capturing audiences during coffee break scrolling.
Traceback:
- Peak: 10:00 (96), +54% vs daily avg (62.3)
- vs Afternoon 12:00 - 15:00 (avg 77.2): +5% improvement
- vs Morning 06:00 - 09:00 (avg 71.8): +13% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 71.7): +13% improvement"
"Day: Sunday, Time: 09:00 - 12:00, Score: 75
Hourly: 01(30), 01(37), 02(25), 02(36), 03(22), 03(36), 04(38), 04(44), 05(49), 05(58), 06(51), 06(68), 07(57), 07(79), 08(59), 08(70), 09(86), 09(62), 10(86), 10(69), 11(84), 11(65), 12(86), 12(63), 13(78), 13(61), 14(80), 14(62), 15(58), 15(77), 16(86), 16(63), 17(76), 17(57), 18(59), 18(70), 19(63), 19(52), 20(52), 20(46), 21(46), 21(39), 22(43), 22(34), 23(27), 23(37)
Daily Avg: 57.1, Peak: 09(86)","The 09:00 - 12:00 slot on Sunday delivers 75/100 engagement, reaching users during mid-morning work breaks.
Traceback:
- Peak: 09:00 (86), +51% vs daily avg (57.1)
- vs Afternoon 12:00 - 15:00 (avg 71.7): +5% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 69.5): +8% improvement
- vs Morning 06:00 - 09:00 (avg 64.0): +18% improvement"
"Day: Monday, Time: 18:00 - 21:00, Score: 64
Hourly: 01(50), 01(25), 02(42), 02(32), 03(41), 03(29), 04(41), 04(26), 05(51), 05(32), 06(45), 06(35), 07(46), 07(38), 08(49), 08(36), 09(58), 09(34), 10(51), 10(35), 11(59), 11(63), 11(40), 12(59), 12(61), 12(41), 13(45), 13(65), 13(75), 14(66), 14(70), 14(39), 15(43), 15(68), 15(67), 16(43), 16(70), 16(64), 17(75), 17(52), 17(63), 18(43), 18(79), 18(74), 19(47), 19(77), 19(70), 20(73), 20(47), 20(66), 21(47), 21(71), 21(68), 22(40), 22(63), 22(72), 23(47), 23(39), 23(54)
Daily Avg: 52.6, Peak: 18(79)","Monday's evening window (18:00 - 21:00) shows strong performance with 64/100, capturing audiences during evening relaxation browsing.
Traceback:
- Peak: 18:00 (79), +50% vs daily avg (52.6)
- vs Late Afternoon 15:00 - 18:00 (avg 60.6): +6% improvement
- vs Afternoon 12:00 - 15:00 (avg 57.9): +11% improvement
- vs Night 21:00 - 00:00 (avg 55.7): +15% improvement"
"Day: Tuesday, Time: 18:00 - 21:00, Score: 71
Hourly: 01(47), 01(51), 01(59), 01(32), 02(37), 02(42), 02(47), 02(31), 03(49), 03(35), 03(22), 03(33), 04(48), 04(32), 04(33), 04(26), 05(37), 05(57), 05(47), 05(45), 06(62), 06(62), 06(42), 06(50), 07(56), 07(54), 07(43), 07(40), 08(51), 08(48), 08(37), 08(62), 09(46), 09(38), 09(54), 09(68), 10(48), 10(41), 10(58), 10(74), 11(60), 11(80), 11(51), 11(45), 12(79), 12(44), 12(57), 12(52), 13(42), 13(80), 13(58), 13(57), 14(54), 14(62), 14(57), 14(72), 15(68), 15(72), 15(47), 15(83), 16(83), 16(67), 16(66), 16(46), 17(49), 17(73), 17(71), 17(85), 18(47), 18(77), 18(79), 18(77), 19(88), 19(71), 19(48), 19(83), 20(49), 20(87), 20(78), 20(69), 21(85), 21(72), 21(63), 21(45), 22(48), 22(75), 22(67), 22(61), 23(37), 23(54), 23(69), 23(57)
Daily Avg: 56.4, Peak: 19(88)","Tuesday evening captures users during evening relaxation browsing, with a commanding 71/100 engagement score.
Traceback:
- Peak: 19:00 (88), +56% vs daily avg (56.4)
- vs Late Afternoon 15:00 - 18:00 (avg 67.5): +5% improvement
- vs Night 21:00 - 00:00 (avg 61.1): +16% improvement
- vs Afternoon 12:00 - 15:00 (avg 59.5): +19% improvement"
"Day: Wednesday, Time: 18:00 - 21:00, Score: 74
Hourly: 01(44), 01(52), 01(55), 01(36), 02(42), 02(43), 02(45), 02(32), 03(37), 03(22), 03(27), 03(29), 04(32), 04(43), 04(28), 04(24), 05(48), 05(27), 05(47), 05(48), 06(50), 06(41), 06(47), 06(48), 07(38), 07(45), 07(36), 07(59), 08(60), 08(46), 08(55), 08(42), 09(47), 09(38), 09(59), 09(75), 10(50), 10(64), 10(67), 10(42), 11(42), 11(76), 11(62), 11(45), 12(73), 12(69), 12(52), 12(50), 13(54), 13(60), 13(75), 13(52), 14(66), 14(56), 14(73), 14(41), 15(64), 15(46), 15(73), 15(75), 16(72), 16(76), 16(51), 16(73), 17(72), 17(50), 17(87), 17(74), 18(98), 18(73), 18(66), 18(51), 19(76), 19(100), 19(49), 19(82), 20(94), 20(50), 20(70), 20(77), 21(89), 21(75), 21(73), 21(51), 22(92), 22(63), 22(48), 22(57), 23(38), 23(54), 23(68), 23(52)
Daily Avg: 56.2, Peak: 19(100)","Wednesday's evening window (18:00 - 21:00) shows strong performance with 74/100, capturing audiences during evening relaxation browsing.
Traceback:
- Peak: 19:00 (100), +78% vs daily avg (56.2)
- vs Late Afternoon 15:00 - 18:00 (avg 67.8): +9% improvement
- vs Night 21:00 - 00:00 (avg 63.3): +17% improvement
- vs Afternoon 12:00 - 15:00 (avg 60.1): +23% improvement"
"Day: Thursday, Time: 15:00 - 18:00, Score: 68
Hourly: 01(51), 01(48), 01(57), 01(36), 02(48), 02(48), 02(28), 02(30), 03(42), 03(18), 03(28), 03(39), 04(43), 04(24), 04(31), 04(35), 05(32), 05(40), 05(41), 05(45), 06(62), 06(50), 06(31), 06(62), 07(43), 07(58), 07(50), 07(45), 08(43), 08(53), 08(50), 08(69), 09(47), 09(48), 09(56), 09(70), 10(63), 10(49), 10(52), 10(55), 11(82), 11(57), 11(65), 11(49), 12(65), 12(63), 12(50), 12(59), 13(67), 13(58), 13(62), 13(77), 14(74), 14(60), 14(65), 14(64), 15(61), 15(83), 15(62), 15(68), 16(65), 16(77), 16(64), 16(50), 17(88), 17(60), 17(73), 17(62), 18(68), 18(80), 18(55), 18(56), 19(75), 19(84), 19(54), 19(56), 20(78), 20(65), 20(57), 20(76), 21(88), 21(70), 21(56), 21(50), 22(77), 22(68), 22(51), 22(58), 23(52), 23(44), 23(72), 23(59)
Daily Avg: 56.5, Peak: 17(88)","Thursday late afternoon captures users during end-of-workday checks, with a commanding 68/100 engagement score.
Traceback:
- Peak: 17:00 (88), +56% vs daily avg (56.5)
- vs Evening 18:00 - 21:00 (avg 67.0): +1% improvement
- vs Afternoon 12:00 - 15:00 (avg 63.7): +6% improvement
- vs Night 21:00 - 00:00 (avg 62.1): +9% improvement"
"Day: Friday, Time: 15:00 - 18:00, Score: 74
Hourly: 01(55), 01(47), 01(38), 01(43), 02(55), 02(37), 02(41), 02(32), 03(30), 03(30), 03(36), 03(50), 04(26), 04(34), 04(23), 04(40), 05(44), 05(40), 05(50), 05(39), 06(53), 06(45), 06(48), 06(52), 07(59), 07(52), 07(44), 07(45), 08(39), 08(45), 08(57), 08(59), 09(44), 09(66), 09(51), 09(46), 10(60), 10(52), 10(47), 10(73), 11(57), 11(47), 11(78), 11(72), 12(77), 12(62), 12(57), 12(81), 13(53), 13(67), 13(50), 13(82), 14(50), 14(73), 14(60), 14(76), 15(76), 15(86), 15(60), 15(65), 16(58), 16(83), 16(82), 17(85), 17(60), 17(80), 18(100), 18(36), 18(90), 19(95), 19(45), 20(86), 20(46), 21(97), 21(38), 22(43), 22(92), 23(91), 23(35)
Daily Avg: 56.9, Peak: 15(86)","The 15:00 - 18:00 slot on Friday delivers 74/100 engagement, reaching users during afternoon break scrolling.
Traceback:
- Peak: 15:00 (86), +51% vs daily avg (56.9)
- vs Evening 18:00 - 21:00 (avg 71.1): +3% improvement
- vs Night 21:00 - 00:00 (avg 66.0): +11% improvement
- vs Afternoon 12:00 - 15:00 (avg 65.7): +12% improvement"
"Day: Saturday, Time: 18:00 - 21:00, Score: 71
Hourly: 01(29), 01(65), 02(21), 02(60), 03(20), 03(51), 04(22), 04(44), 05(36), 05(61), 06(36), 06(67), 07(34), 07(79), 08(32), 08(70), 09(84), 09(39), 10(87), 10(40), 11(86), 11(42), 12(82), 12(38), 13(88), 13(35), 14(84), 14(46), 15(47), 15(89), 16(84), 16(56), 17(79), 17(53), 18(54), 18(81), 19(100), 19(49), 20(94), 20(49), 21(93), 21(46), 22(80), 22(38), 23(42), 23(72)
Daily Avg: 58.3, Peak: 19(100)","Saturday evening captures users during evening relaxation browsing, with a commanding 71/100 engagement score.
Traceback:
- Peak: 19:00 (100), +72% vs daily avg (58.3)
- vs Late Afternoon 15:00 - 18:00 (avg 68.0): +5% improvement
- vs Late Morning 09:00 - 12:00 (avg 63.0): +13% improvement
- vs Afternoon 12:00 - 15:00 (avg 62.2): +14% improvement"
